0.336,-0.469,0.863
0.285,-0.398,0.852
0.238,-0.316,0.816
0.223,-0.234,0.777
0.238,-0.188,0.75
0.297,-0.188,0.766
0.387,-0.238,0.836
0.473,-0.305,0.906
0.52,-0.352,0.961
0.496,-0.352,0.996
0.43,-0.309,1.02
0.363,-0.297,1.035
0.332,-0.313,1.035
0.328,-0.344,1.02
0.34,-0.371,0.996
0.375,-0.383,0.965
0.414,-0.391,0.941
0.441,-0.395,0.918
0.465,-0.41,0.91
0.469,-0.41,0.891
0.469,-0.402,0.875
0.477,-0.387,0.863
0.48,-0.383,0.852
0.477,-0.375,0.84
0.461,-0.367,0.836
0.445,-0.352,0.828
0.434,-0.344,0.824
0.418,-0.344,0.809
0.406,-0.359,0.801
0.391,-0.367,0.785
0.387,-0.379,0.777
0.383,-0.379,0.773
0.383,-0.367,0.766
0.395,-0.359,0.762
0.414,-0.355,0.766
0.434,-0.355,0.77
0.445,-0.355,0.781
0.445,-0.359,0.809
0.43,-0.367,0.84
0.418,-0.371,0.855
0.422,-0.375,0.852
0.445,-0.367,0.844
0.465,-0.359,0.852
0.461,-0.348,0.871
0.449,-0.336,0.883
0.453,-0.348,0.891
0.473,-0.379,0.914
0.469,-0.43,0.941
0.453,-0.469,0.953
0.441,-0.465,0.953
0.453,-0.426,0.953
0.473,-0.395,0.93
0.496,-0.383,0.898
0.52,-0.387,0.875
0.535,-0.387,0.883
0.496,-0.387,0.914
0.395,-0.379,0.945
0.254,-0.375,0.965
0.109,-0.363,0.941
0.008,-0.34,0.914
-0.043,-0.332,0.891
-0.063,-0.367,0.871
-0.031,-0.406,0.863
0.027,-0.438,0.863
0.105,-0.469,0.867
0.168,-0.488,0.879
0.219,-0.484,0.891
0.242,-0.461,0.91
0.266,-0.434,0.922
0.281,-0.418,0.922
0.289,-0.402,0.918
0.289,-0.41,0.91
0.289,-0.418,0.902
0.285,-0.422,0.898
0.285,-0.414,0.891
0.293,-0.406,0.895
0.313,-0.402,0.891
0.332,-0.402,0.879
0.352,-0.395,0.871
0.375,-0.383,0.863
0.395,-0.379,0.859
0.414,-0.383,0.859
0.414,-0.398,0.852
0.395,-0.414,0.848
0.363,-0.41,0.844
0.336,-0.406,0.836
0.32,-0.402,0.832
0.32,-0.406,0.828
0.32,-0.414,0.824
0.328,-0.418,0.82
0.332,-0.43,0.816
0.336,-0.449,0.805
0.328,-0.465,0.805
0.324,-0.473,0.793
0.32,-0.484,0.793
0.324,-0.5,0.789
0.328,-0.52,0.793
0.324,-0.527,0.816
0.305,-0.539,0.844
0.262,-0.551,0.871
0.215,-0.574,0.891
0.176,-0.609,0.902
0.168,-0.637,0.918
0.199,-0.652,0.934
0.25,-0.66,0.93
0.305,-0.676,0.91
0.344,-0.707,0.859
0.363,-0.715,0.797
0.391,-0.691,0.75
0.43,-0.625,0.727
0.441,-0.535,0.723
0.414,-0.453,0.742
0.375,-0.387,0.781
0.344,-0.32,0.82
0.324,-0.258,0.828
0.309,-0.203,0.824
0.301,-0.195,0.82
0.328,-0.223,0.832
0.402,-0.281,0.891
0.449,-0.328,0.941
0.457,-0.344,0.988
0.441,-0.332,1.012
0.418,-0.324,1.027
0.395,-0.324,1.035
0.383,-0.34,1.031
0.383,-0.363,1.012
0.391,-0.387,0.984
0.406,-0.395,0.957
0.418,-0.398,0.938
0.426,-0.391,0.926
0.43,-0.387,0.918
0.434,-0.379,0.91
0.445,-0.363,0.91
0.453,-0.355,0.902
0.457,-0.359,0.891
0.441,-0.363,0.875
0.422,-0.367,0.859
0.406,-0.367,0.84
0.387,-0.359,0.82
0.371,-0.359,0.801
0.367,-0.355,0.781
0.375,-0.359,0.766
0.391,-0.359,0.758
0.406,-0.359,0.758
0.434,-0.355,0.758
0.453,-0.352,0.762
0.465,-0.363,0.754
0.473,-0.379,0.75
0.477,-0.398,0.738
0.477,-0.414,0.727
0.469,-0.41,0.727
0.457,-0.398,0.738
0.438,-0.391,0.746
0.422,-0.391,0.758
0.43,-0.395,0.758
0.453,-0.391,0.766
0.469,-0.391,0.793
0.473,-0.406,0.816
0.469,-0.434,0.844
0.453,-0.457,0.891
0.43,-0.473,0.945
0.402,-0.484,0.984
0.402,-0.508,0.988
0.426,-0.555,0.969
0.453,-0.602,0.93
0.484,-0.602,0.902
0.512,-0.539,0.918
0.504,-0.465,0.945
0.48,-0.422,0.988
0.43,-0.387,1.0
0.359,-0.34,0.996
0.301,-0.316,0.957
0.234,-0.324,0.914
0.168,-0.359,0.879
0.102,-0.398,0.863
0.07,-0.418,0.863
0.082,-0.406,0.867
0.117,-0.363,0.875
0.152,-0.336,0.887
0.18,-0.332,0.895
0.203,-0.352,0.898
0.223,-0.379,0.902
0.234,-0.406,0.91
0.242,-0.41,0.906
0.238,-0.391,0.91
0.23,-0.375,0.898
0.234,-0.355,0.883
0.242,-0.355,0.871
0.254,-0.359,0.863
0.27,-0.371,0.859
0.273,-0.379,0.852
0.266,-0.383,0.855
0.266,-0.387,0.855
0.27,-0.402,0.859
0.281,-0.418,0.859
0.289,-0.434,0.855
0.293,-0.445,0.852
0.297,-0.457,0.836
0.305,-0.465,0.82
0.34,-0.484,0.813
0.363,-0.512,0.805
0.359,-0.539,0.793
0.34,-0.539,0.781
0.324,-0.531,0.777
0.328,-0.52,0.777
0.336,-0.52,0.773
0.332,-0.527,0.766
0.332,-0.535,0.777
0.32,-0.539,0.805
0.305,-0.555,0.824
0.293,-0.563,0.848
0.262,-0.566,0.863
0.211,-0.551,0.855
0.168,-0.535,0.84
0.152,-0.531,0.828
0.188,-0.555,0.824
0.262,-0.582,0.824
0.332,-0.594,0.824
0.395,-0.598,0.836
0.434,-0.594,0.84
0.438,-0.574,0.852
0.391,-0.547,0.875
0.316,-0.496,0.91
0.27,-0.426,0.938
0.262,-0.367,0.957
0.324,-0.363,0.98
0.422,-0.406,0.996
0.504,-0.457,1.0
0.555,-0.465,1.004
0.563,-0.43,1.008
0.52,-0.391,1.008
0.484,-0.371,1.008
0.457,-0.371,1.004
0.43,-0.383,0.988
0.402,-0.395,0.957
0.379,-0.391,0.934
0.363,-0.363,0.914
0.348,-0.34,0.906
0.344,-0.32,0.902
0.344,-0.309,0.898
0.34,-0.301,0.883
0.332,-0.293,0.879
0.316,-0.297,0.879
0.297,-0.301,0.875
0.285,-0.297,0.871
0.281,-0.289,0.859
0.281,-0.281,0.852
0.285,-0.27,0.852
0.297,-0.273,0.84
0.328,-0.281,0.828
0.367,-0.305,0.82
0.402,-0.332,0.816
0.434,-0.355,0.82
0.457,-0.371,0.836
0.473,-0.379,0.848
0.477,-0.387,0.848
0.473,-0.383,0.836
0.477,-0.375,0.824
0.477,-0.371,0.813
0.457,-0.363,0.805
0.426,-0.344,0.793
0.398,-0.316,0.785
0.383,-0.277,0.773
0.398,-0.258,0.754
0.414,-0.285,0.762
0.418,-0.355,0.793
0.414,-0.434,0.82
0.414,-0.48,0.84
0.426,-0.504,0.844
0.422,-0.504,0.824
0.406,-0.523,0.805
0.375,-0.574,0.793
0.344,-0.605,0.809
0.293,-0.563,0.867
0.238,-0.461,0.953
0.215,-0.395,1.016
0.227,-0.391,1.027
0.242,-0.406,0.984
0.242,-0.422,0.922
0.219,-0.465,0.867
0.184,-0.52,0.848
0.152,-0.547,0.863
0.133,-0.535,0.902
0.148,-0.508,0.941
0.199,-0.48,0.961
0.242,-0.461,0.969
0.277,-0.441,0.977
0.297,-0.434,0.969
0.297,-0.426,0.961
0.301,-0.41,0.961
0.309,-0.395,0.965
0.313,-0.383,0.969
0.313,-0.367,0.973
0.297,-0.355,0.965
0.289,-0.352,0.953
0.301,-0.359,0.941
0.316,-0.383,0.922
0.328,-0.402,0.906
0.332,-0.398,0.898
0.324,-0.391,0.883
0.32,-0.391,0.867
0.316,-0.402,0.871
0.305,-0.418,0.871
0.305,-0.414,0.859
0.313,-0.418,0.848
0.313,-0.422,0.84
0.309,-0.43,0.828
0.301,-0.449,0.816
0.301,-0.457,0.809
0.301,-0.457,0.809
0.309,-0.449,0.793
0.305,-0.457,0.773
0.301,-0.473,0.75
0.293,-0.484,0.742
0.289,-0.492,0.738
0.297,-0.484,0.746
0.305,-0.48,0.738
0.293,-0.473,0.742
0.281,-0.48,0.762
0.285,-0.496,0.781
0.293,-0.492,0.809
0.27,-0.496,0.836
0.234,-0.516,0.855
0.215,-0.559,0.875
0.223,-0.613,0.887
0.25,-0.668,0.879
0.293,-0.719,0.863
0.344,-0.746,0.852
0.391,-0.746,0.848
0.402,-0.695,0.855
0.375,-0.609,0.875
0.344,-0.52,0.906
0.328,-0.434,0.941
0.32,-0.344,0.957
0.324,-0.266,0.941
0.332,-0.227,0.918
0.355,-0.219,0.898
0.387,-0.262,0.898
0.406,-0.324,0.906
0.418,-0.383,0.93
0.434,-0.41,0.965
0.434,-0.402,0.988
0.422,-0.391,1.0
0.395,-0.375,1.004
0.371,-0.355,1.004
0.371,-0.34,0.996
0.395,-0.34,0.98
0.418,-0.355,0.961
0.426,-0.379,0.934
0.418,-0.395,0.91
0.41,-0.398,0.895
0.391,-0.398,0.879
0.375,-0.391,0.871
0.367,-0.383,0.852
0.367,-0.375,0.84
0.375,-0.359,0.82
0.375,-0.348,0.801
0.375,-0.344,0.785
0.383,-0.344,0.766
0.398,-0.355,0.75
0.398,-0.371,0.75
0.402,-0.379,0.746
0.406,-0.371,0.746
0.414,-0.352,0.75
0.43,-0.336,0.738
0.438,-0.332,0.738
0.438,-0.344,0.73
0.434,-0.348,0.734
0.449,-0.355,0.746
0.473,-0.367,0.762
0.508,-0.371,0.781
0.539,-0.363,0.805
0.547,-0.344,0.813
0.551,-0.328,0.789
0.547,-0.359,0.77
0.504,-0.434,0.773
0.445,-0.516,0.789
0.402,-0.582,0.809
0.383,-0.633,0.84
0.406,-0.664,0.891
0.434,-0.668,0.926
0.465,-0.617,0.945
0.496,-0.535,0.969
0.512,-0.48,0.996
0.484,-0.461,1.004
0.438,-0.426,1.0
0.371,-0.387,0.988
0.285,-0.348,0.965
0.188,-0.336,0.938
0.082,-0.359,0.926
0.004,-0.383,0.918
-0.039,-0.395,0.91
-0.023,-0.391,0.914
0.031,-0.371,0.922
0.09,-0.363,0.926
0.137,-0.379,0.922
0.156,-0.41,0.918
0.176,-0.441,0.918
0.191,-0.453,0.926
0.211,-0.434,0.941
0.23,-0.406,0.957
0.254,-0.387,0.965
0.281,-0.387,0.965
0.309,-0.391,0.961
0.32,-0.387,0.957
0.332,-0.383,0.938
0.324,-0.395,0.918
0.313,-0.406,0.902
0.297,-0.414,0.883
0.285,-0.414,0.867
0.285,-0.418,0.852
0.293,-0.41,0.84
0.301,-0.395,0.828
0.309,-0.379,0.832
0.305,-0.363,0.832
0.289,-0.359,0.828
0.273,-0.363,0.82
0.254,-0.383,0.797
0.25,-0.422,0.785
0.258,-0.453,0.781
0.27,-0.477,0.777
0.262,-0.5,0.773
0.242,-0.5,0.77
0.234,-0.496,0.766
0.242,-0.492,0.77
0.254,-0.496,0.781
0.27,-0.504,0.781
0.277,-0.539,0.777
0.285,-0.59,0.773
0.281,-0.641,0.781
0.254,-0.668,0.785
0.227,-0.668,0.809
0.215,-0.648,0.832
0.207,-0.629,0.848
0.215,-0.613,0.879
0.23,-0.605,0.898
0.234,-0.613,0.906
0.238,-0.625,0.887
0.258,-0.633,0.855
0.277,-0.625,0.82
0.32,-0.598,0.793
0.375,-0.57,0.77
0.418,-0.547,0.758
0.434,-0.527,0.789
0.438,-0.488,0.844
0.438,-0.43,0.898
0.414,-0.336,0.93
0.375,-0.25,0.938
0.34,-0.203,0.914
0.355,-0.215,0.914
0.418,-0.27,0.938
0.477,-0.352,0.965
0.516,-0.402,0.996
0.516,-0.398,1.027
0.473,-0.355,1.055
0.422,-0.324,1.055
0.391,-0.32,1.059
0.383,-0.344,1.047
0.398,-0.363,1.02
0.422,-0.371,0.992
0.43,-0.383,0.965
0.438,-0.379,0.945
0.434,-0.375,0.938
0.422,-0.375,0.934
0.414,-0.367,0.926
0.402,-0.355,0.914
0.391,-0.34,0.898
0.371,-0.32,0.879
0.375,-0.305,0.871
0.367,-0.301,0.844
0.355,-0.305,0.816
0.348,-0.309,0.797
0.34,-0.313,0.781
0.332,-0.324,0.77
0.34,-0.332,0.758
0.352,-0.348,0.754
0.367,-0.355,0.746
0.371,-0.355,0.73
0.363,-0.359,0.73
0.367,-0.367,0.738
0.391,-0.379,0.746
0.418,-0.387,0.758
0.434,-0.406,0.773
0.449,-0.41,0.797
0.461,-0.422,0.813
0.465,-0.438,0.82
0.477,-0.441,0.809
0.492,-0.434,0.789
0.5,-0.438,0.781
0.5,-0.453,0.793
0.484,-0.461,0.813
0.457,-0.457,0.844
0.426,-0.449,0.883
0.398,-0.414,0.918
0.371,-0.379,0.953
0.359,-0.336,0.973
0.383,-0.316,0.957
0.418,-0.344,0.934
0.438,-0.406,0.922
0.426,-0.445,0.906
0.363,-0.422,0.918
0.262,-0.371,0.941
0.156,-0.316,0.938
0.078,-0.285,0.926
0.043,-0.309,0.902
0.043,-0.367,0.871
0.07,-0.438,0.867
0.121,-0.492,0.891
0.172,-0.516,0.918
0.211,-0.512,0.941
0.254,-0.484,0.957
0.289,-0.449,0.969
0.328,-0.422,0.98
0.359,-0.418,0.988
0.367,-0.414,0.984
0.363,-0.406,0.973
0.352,-0.395,0.961
0.332,-0.387,0.945
0.328,-0.387,0.934
0.32,-0.391,0.918
0.32,-0.387,0.906
0.328,-0.375,0.91
0.34,-0.363,0.902
0.348,-0.355,0.898
0.355,-0.348,0.898
0.355,-0.348,0.898
0.355,-0.344,0.898
0.352,-0.348,0.895
0.34,-0.352,0.891
0.324,-0.355,0.879
0.316,-0.363,0.867
0.313,-0.375,0.855
0.316,-0.395,0.852
0.305,-0.406,0.848
0.285,-0.402,0.844
0.266,-0.398,0.852
0.246,-0.414,0.848
0.234,-0.43,0.844
0.234,-0.453,0.844
0.25,-0.461,0.852
0.273,-0.457,0.855
0.305,-0.438,0.859
0.324,-0.434,0.859
0.328,-0.441,0.852
0.305,-0.453,0.84
0.285,-0.469,0.836
0.266,-0.5,0.828
0.258,-0.516,0.82
0.254,-0.531,0.805
0.246,-0.559,0.793
0.266,-0.578,0.816
0.301,-0.594,0.852
0.316,-0.602,0.879
0.32,-0.59,0.883
0.301,-0.57,0.875
0.281,-0.551,0.875
0.281,-0.543,0.867
0.273,-0.543,0.863
0.266,-0.543,0.859
0.281,-0.523,0.859
0.32,-0.477,0.867
0.359,-0.414,0.875
0.406,-0.34,0.891
0.434,-0.277,0.891
0.438,-0.227,0.895
0.402,-0.207,0.895
0.355,-0.211,0.898
0.324,-0.246,0.914
0.332,-0.309,0.941
0.336,-0.355,0.969
0.355,-0.379,0.984
0.387,-0.383,1.012
0.41,-0.383,1.02
0.41,-0.379,1.02
0.395,-0.379,1.008
0.375,-0.367,1.0
0.367,-0.375,0.984
0.383,-0.391,0.953
0.41,-0.398,0.93
0.434,-0.398,0.918
0.457,-0.391,0.91
0.469,-0.379,0.902
0.477,-0.363,0.895
0.473,-0.359,0.875
0.449,-0.344,0.863
0.414,-0.336,0.848
0.398,-0.32,0.82
0.391,-0.301,0.801
0.395,-0.297,0.789
0.395,-0.289,0.781
0.406,-0.285,0.777
0.426,-0.301,0.773
0.438,-0.324,0.777
0.449,-0.336,0.77
0.449,-0.34,0.758
0.461,-0.336,0.746
0.469,-0.344,0.75
0.469,-0.363,0.758
0.465,-0.379,0.777
0.453,-0.383,0.797
0.449,-0.367,0.816
0.453,-0.352,0.84
0.469,-0.336,0.848
0.5,-0.344,0.84
0.52,-0.352,0.844
0.523,-0.371,0.844
0.52,-0.395,0.836
0.516,-0.43,0.828
0.496,-0.484,0.84
0.473,-0.523,0.848
0.457,-0.516,0.875
0.453,-0.473,0.902
0.473,-0.422,0.93
0.48,-0.375,0.941
0.492,-0.344,0.922
0.496,-0.34,0.906
0.492,-0.363,0.898
0.453,-0.379,0.898
0.398,-0.379,0.914
0.328,-0.348,0.91
0.25,-0.316,0.902
0.168,-0.293,0.887
0.098,-0.297,0.871
0.059,-0.32,0.863
0.043,-0.367,0.879
0.055,-0.395,0.898
0.082,-0.414,0.926
0.129,-0.418,0.941
0.176,-0.422,0.953
0.219,-0.414,0.949
0.266,-0.41,0.949
0.309,-0.406,0.945
0.336,-0.406,0.953
0.352,-0.406,0.961
0.367,-0.406,0.961
0.371,-0.398,0.961
0.367,-0.387,0.957
0.355,-0.379,0.953
0.348,-0.371,0.941
0.344,-0.363,0.934
0.348,-0.363,0.93
0.352,-0.355,0.922
0.363,-0.344,0.914
0.367,-0.332,0.898
0.367,-0.336,0.887
0.359,-0.336,0.875
0.344,-0.344,0.863
0.328,-0.355,0.855
0.316,-0.367,0.84
0.305,-0.375,0.824
0.301,-0.387,0.813
0.289,-0.398,0.809
0.285,-0.402,0.809
0.277,-0.414,0.809
0.277,-0.422,0.793
0.273,-0.445,0.789
0.285,-0.473,0.785
0.289,-0.484,0.789
0.297,-0.492,0.797
0.301,-0.473,0.801
0.309,-0.465,0.813
0.313,-0.473,0.832
0.316,-0.52,0.832
0.305,-0.563,0.84
0.273,-0.59,0.848
0.242,-0.582,0.848
0.227,-0.563,0.848
0.219,-0.563,0.852
0.25,-0.578,0.855
0.297,-0.594,0.855
0.328,-0.605,0.855
0.34,-0.613,0.855
0.34,-0.609,0.848
0.336,-0.602,0.855
0.34,-0.578,0.855
0.336,-0.547,0.855
0.332,-0.492,0.852
0.324,-0.43,0.852
0.324,-0.359,0.836
0.344,-0.301,0.82
0.383,-0.27,0.801
0.414,-0.27,0.805
0.445,-0.289,0.852
0.477,-0.313,0.922
0.484,-0.324,0.98
0.449,-0.313,1.02
0.398,-0.293,1.043
0.379,-0.301,1.043
0.379,-0.324,1.039
0.383,-0.348,1.023
0.387,-0.363,0.996
0.395,-0.363,0.988
0.398,-0.367,0.988
0.402,-0.371,0.977
0.406,-0.375,0.969
0.406,-0.359,0.969
0.402,-0.34,0.965
0.387,-0.316,0.961
0.371,-0.297,0.941
0.367,-0.285,0.922
0.387,-0.281,0.895
0.402,-0.281,0.867
0.406,-0.281,0.844
0.41,-0.277,0.828
0.414,-0.281,0.816
0.418,-0.289,0.809
0.426,-0.297,0.801
0.414,-0.297,0.789
0.402,-0.297,0.781
0.406,-0.293,0.785
0.418,-0.289,0.781
0.434,-0.297,0.781
0.461,-0.305,0.766
0.484,-0.305,0.746
0.496,-0.32,0.727
0.504,-0.34,0.723
0.504,-0.348,0.734
0.488,-0.348,0.758
0.48,-0.332,0.789
0.477,-0.305,0.809
0.465,-0.313,0.828
0.449,-0.336,0.859
0.422,-0.379,0.891
0.395,-0.434,0.887
0.387,-0.5,0.855
0.395,-0.566,0.844
0.379,-0.586,0.859
0.328,-0.527,0.914
0.285,-0.441,1.0
0.258,-0.414,1.066
0.211,-0.438,1.09
0.145,-0.445,1.063
0.082,-0.426,1.008
0.043,-0.402,0.965
0.023,-0.398,0.945
0.023,-0.402,0.938
0.047,-0.414,0.957
0.113,-0.43,0.973
0.199,-0.441,0.992
0.285,-0.434,1.012
0.355,-0.414,1.008
0.387,-0.395,1.004
0.398,-0.387,0.992
0.402,-0.375,0.977
0.391,-0.367,0.969
0.383,-0.355,0.965
0.379,-0.344,0.957
0.371,-0.332,0.961
0.359,-0.324,0.945
0.34,-0.324,0.926
0.336,-0.32,0.902
0.332,-0.32,0.875
0.336,-0.336,0.863
0.348,-0.348,0.852
0.352,-0.359,0.836
0.359,-0.363,0.824
0.352,-0.359,0.82
0.348,-0.355,0.805
0.336,-0.367,0.793
0.324,-0.379,0.789
0.316,-0.371,0.785
0.313,-0.363,0.773
0.301,-0.359,0.766
0.289,-0.371,0.758
0.285,-0.398,0.746
0.285,-0.426,0.738
0.281,-0.461,0.734
0.273,-0.484,0.738
0.289,-0.508,0.762
0.297,-0.52,0.773
0.293,-0.527,0.785
0.285,-0.531,0.789
0.273,-0.531,0.805
0.258,-0.543,0.824
0.246,-0.563,0.84
0.238,-0.59,0.848
0.223,-0.605,0.855
0.215,-0.613,0.867
0.215,-0.625,0.879
0.25,-0.633,0.891
0.305,-0.633,0.902
0.355,-0.629,0.918
0.395,-0.633,0.914
0.422,-0.625,0.914
0.449,-0.617,0.914
0.484,-0.602,0.902
0.504,-0.563,0.895
0.504,-0.523,0.875
0.496,-0.484,0.863
0.477,-0.445,0.859
0.441,-0.398,0.863
0.402,-0.344,0.859
0.367,-0.277,0.855
0.363,-0.238,0.863
0.387,-0.234,0.887
0.418,-0.25,0.914
0.438,-0.27,0.941
0.441,-0.262,0.969
0.418,-0.246,0.992
0.387,-0.238,0.996
0.359,-0.246,0.984
0.348,-0.258,0.969
0.348,-0.285,0.949
0.355,-0.313,0.938
0.375,-0.34,0.93
0.395,-0.359,0.926
0.398,-0.359,0.926
0.402,-0.355,0.93
0.406,-0.344,0.938
0.406,-0.328,0.938
0.414,-0.332,0.926
0.43,-0.34,0.91
0.438,-0.348,0.895
0.445,-0.352,0.871
0.438,-0.352,0.859
0.426,-0.355,0.844
0.41,-0.348,0.828
0.391,-0.344,0.816
0.395,-0.348,0.809
0.398,-0.352,0.793
0.41,-0.355,0.785
0.418,-0.355,0.781
0.422,-0.359,0.773
0.426,-0.363,0.766
0.422,-0.367,0.758
0.426,-0.363,0.754
0.426,-0.371,0.75
0.426,-0.375,0.75
0.426,-0.375,0.742
0.426,-0.371,0.746
0.426,-0.375,0.742
0.434,-0.379,0.738
0.445,-0.383,0.75
0.469,-0.383,0.758
0.484,-0.395,0.754
0.496,-0.426,0.75
0.512,-0.465,0.75
0.508,-0.516,0.77
0.48,-0.559,0.809
0.434,-0.57,0.855
0.391,-0.543,0.914
0.367,-0.504,0.949
0.387,-0.477,0.969
0.426,-0.465,0.977
0.48,-0.445,0.98
0.508,-0.41,0.984
0.496,-0.379,0.984
0.445,-0.363,0.984
0.383,-0.336,0.973
0.305,-0.313,0.953
0.227,-0.313,0.926
0.156,-0.332,0.91
0.109,-0.348,0.91
0.078,-0.359,0.918
0.102,-0.367,0.922
0.141,-0.379,0.926
0.176,-0.383,0.91
0.215,-0.387,0.902
0.234,-0.387,0.906
0.262,-0.391,0.918
0.285,-0.391,0.926
0.313,-0.402,0.93
0.32,-0.41,0.93
0.313,-0.406,0.918
0.301,-0.391,0.91
0.297,-0.371,0.902
0.305,-0.371,0.887
0.309,-0.371,0.879
0.324,-0.395,0.887
0.34,-0.402,0.879
0.348,-0.395,0.875
0.359,-0.391,0.875
0.367,-0.383,0.871
0.371,-0.379,0.859
0.375,-0.379,0.852
0.359,-0.367,0.84
0.344,-0.359,0.832
0.332,-0.387,0.824
0.316,-0.414,0.816
0.297,-0.453,0.816
0.281,-0.488,0.813
0.273,-0.504,0.809
0.281,-0.508,0.816
0.293,-0.52,0.816
0.297,-0.512,0.809
0.301,-0.508,0.801
0.297,-0.516,0.805
0.293,-0.527,0.813
0.27,-0.551,0.82
0.238,-0.563,0.828
0.211,-0.566,0.836
0.199,-0.551,0.844
0.219,-0.535,0.871
0.25,-0.516,0.879
0.301,-0.508,0.883
0.355,-0.516,0.871
0.398,-0.531,0.859
0.426,-0.563,0.867
0.414,-0.563,0.875
0.359,-0.52,0.879
0.316,-0.441,0.895
0.324,-0.371,0.902
0.352,-0.316,0.902
0.391,-0.285,0.891
0.449,-0.297,0.91
0.523,-0.328,0.945
0.578,-0.348,0.984
0.574,-0.355,1.004
0.531,-0.332,1.02
0.469,-0.305,1.027
0.422,-0.297,1.031
0.391,-0.293,1.012
0.367,-0.289,0.988
0.363,-0.285,0.961
0.367,-0.281,0.934
0.371,-0.293,0.906
0.375,-0.297,0.883
0.367,-0.305,0.871
0.383,-0.297,0.883
0.395,-0.305,0.891
0.391,-0.313,0.895
0.398,-0.316,0.895
0.406,-0.32,0.895
0.422,-0.324,0.883
0.43,-0.328,0.879
0.438,-0.336,0.863
0.449,-0.348,0.852
0.457,-0.352,0.848
0.461,-0.352,0.832
0.461,-0.344,0.82
0.449,-0.344,0.813
0.422,-0.348,0.793
0.402,-0.344,0.785
0.398,-0.336,0.785
0.406,-0.336,0.777
0.414,-0.344,0.77
0.43,-0.344,0.766
0.445,-0.348,0.766
0.453,-0.34,0.758
0.453,-0.344,0.746
0.449,-0.344,0.73
0.441,-0.352,0.734
0.441,-0.363,0.734
0.453,-0.359,0.734
0.465,-0.359,0.742
0.484,-0.352,0.762
0.496,-0.328,0.785
0.488,-0.32,0.82
0.473,-0.344,0.871
0.449,-0.375,0.926
0.445,-0.406,0.965
0.449,-0.438,0.98
0.477,-0.445,0.965
0.496,-0.43,0.949
0.52,-0.426,0.922
0.531,-0.465,0.883
0.547,-0.512,0.844
0.551,-0.535,0.863
0.52,-0.477,0.91
0.441,-0.395,0.988
0.348,-0.328,1.039
0.262,-0.273,1.051
0.199,-0.246,1.016
0.145,-0.258,0.957
0.09,-0.297,0.898
0.043,-0.359,0.867
0.035,-0.406,0.871
0.074,-0.418,0.898
0.137,-0.434,0.934
0.184,-0.426,0.949
0.203,-0.406,0.957
0.207,-0.379,0.949
0.215,-0.363,0.945
0.242,-0.359,0.945
0.277,-0.363,0.953
0.313,-0.371,0.953
0.336,-0.367,0.949
0.348,-0.359,0.945
0.355,-0.352,0.938
0.363,-0.348,0.938
0.363,-0.34,0.938
0.367,-0.332,0.934
0.371,-0.324,0.922
0.375,-0.324,0.906
0.387,-0.336,0.883
0.398,-0.344,0.867
0.395,-0.348,0.859
0.383,-0.336,0.859
0.363,-0.324,0.867
0.344,-0.316,0.863
0.336,-0.316,0.859
0.332,-0.328,0.855
0.316,-0.34,0.852
0.305,-0.352,0.848
0.305,-0.371,0.844
0.297,-0.395,0.836
0.289,-0.414,0.816
0.277,-0.43,0.805
0.277,-0.441,0.793
0.273,-0.449,0.797
0.273,-0.465,0.801
0.273,-0.496,0.816
0.27,-0.539,0.82
0.27,-0.566,0.816
0.277,-0.566,0.809
0.277,-0.57,0.813
0.281,-0.578,0.813
0.297,-0.598,0.828
0.336,-0.621,0.859
0.367,-0.648,0.887
0.387,-0.656,0.898
0.398,-0.637,0.902
0.414,-0.609,0.895
0.438,-0.574,0.883
0.465,-0.551,0.867
0.477,-0.523,0.848
0.461,-0.488,0.832
0.426,-0.441,0.824
0.402,-0.391,0.844
0.367,-0.332,0.848
0.352,-0.277,0.848
0.363,-0.242,0.855
0.426,-0.242,0.879
0.5,-0.27,0.91
0.547,-0.297,0.938
0.543,-0.297,0.949
0.5,-0.289,0.961
0.43,-0.285,0.965
0.375,-0.285,0.969
0.359,-0.305,0.969
0.383,-0.336,0.965
0.414,-0.367,0.945
0.434,-0.371,0.938
0.43,-0.348,0.93
0.414,-0.309,0.93
0.406,-0.277,0.918
0.41,-0.277,0.906
0.406,-0.293,0.887
0.406,-0.297,0.863
0.41,-0.289,0.848
0.426,-0.281,0.832
0.438,-0.277,0.836
0.449,-0.277,0.84
0.457,-0.281,0.836
0.449,-0.289,0.832
0.457,-0.301,0.828
0.461,-0.309,0.816
0.469,-0.313,0.809
0.477,-0.324,0.801
0.492,-0.324,0.793
0.484,-0.332,0.797
0.484,-0.344,0.789
0.496,-0.348,0.789
0.488,-0.352,0.805
0.465,-0.359,0.816
0.445,-0.359,0.824
0.434,-0.34,0.809
0.441,-0.328,0.797
0.449,-0.336,0.785
0.453,-0.359,0.781
0.461,-0.398,0.785
0.465,-0.438,0.813
0.453,-0.469,0.848
0.422,-0.465,0.887
0.402,-0.461,0.914
0.402,-0.461,0.922
0.426,-0.488,0.914
0.461,-0.52,0.918
0.523,-0.523,0.941
0.555,-0.488,0.961
0.547,-0.43,0.988
0.508,-0.371,1.004
0.453,-0.32,1.0
0.398,-0.289,0.969
0.355,-0.281,0.93
0.313,-0.301,0.891
