-0.082,0.059,1.008
-0.051,0.039,1.012
-0.027,0.012,1.012
-0.023,-0.016,1.008
-0.031,-0.051,1.008
-0.047,-0.07,1.008
-0.059,-0.098,1.008
-0.055,-0.113,1.004
-0.039,-0.113,1.016
-0.023,-0.094,1.023
0,-0.063,1.035
0.027,-0.039,1.047
0.059,-0.016,1.051
0.086,0,1.051
0.109,0.012,1.051
0.129,0.023,1.047
0.141,0.027,1.047
0.141,0.031,1.043
0.145,0.023,1.035
0.148,0.02,1.035
0.141,0.027,1.035
0.133,0.031,1.035
0.117,0.047,1.035
0.105,0.047,1.035
0.105,0.035,1.043
0.113,0.02,1.051
0.117,0.02,1.063
0.113,0.02,1.066
0.098,0.027,1.07
0.094,0.039,1.082
0.086,0.043,1.098
0.082,0.047,1.102
0.078,0.043,1.109
0.086,0.051,1.109
0.094,0.039,1.109
0.109,0.027,1.109
0.133,0.016,1.105
0.16,-0.008,1.094
0.191,-0.031,1.094
0.223,-0.063,1.09
0.25,-0.098,1.094
0.289,-0.125,1.082
0.32,-0.133,1.082
0.336,-0.094,1.09
0.34,0,1.109
0.336,0.117,1.117
0.316,0.199,1.117
0.301,0.18,1.109
0.258,0.121,1.07
0.219,0.074,1.031
0.184,0.059,0.992
0.148,0.07,0.973
0.129,0.09,0.977
0.121,0.109,0.988
0.129,0.121,1.012
0.148,0.133,1.039
0.172,0.137,1.059
0.207,0.133,1.066
0.23,0.125,1.066
0.242,0.098,1.063
0.246,0.066,1.051
0.246,0.027,1.043
0.238,-0.004,1.031
0.223,-0.023,1.027
0.203,-0.035,1.02
0.18,-0.035,1.016
0.152,-0.016,1.023
0.145,0.012,1.02
0.145,0.023,1.02
0.141,0.023,1.016
0.137,0.008,1.008
0.133,0,1
0.129,0.004,1
0.133,0.016,1
0.145,0.027,1
0.152,0.039,1.004
0.168,0.055,1.004
0.184,0.07,1.004
0.195,0.074,1.012
0.211,0.082,1.027
0.219,0.09,1.035
0.223,0.098,1.047
0.223,0.098,1.051
0.219,0.102,1.051
0.219,0.109,1.043
0.227,0.105,1.023
0.254,0.102,1.012
0.273,0.09,1.008
0.305,0.082,1.008
0.332,0.063,1.008
0.348,0.059,1.008
0.355,0.051,1.012
0.344,0.039,1.031
0.324,-0.004,1.043
0.301,-0.094,1.035
0.258,-0.207,1.039
0.188,-0.27,1.074
0.141,-0.211,1.137
0.07,-0.051,1.188
0.008,0.105,1.227
-0.031,0.184,1.234
-0.055,0.16,1.199
-0.055,0.09,1.141
-0.035,0.016,1.082
-0.023,-0.031,1.043
-0.016,-0.055,1.016
-0.012,-0.047,1.008
-0.012,-0.016,1.004
-0.016,0.035,1.012
-0.02,0.082,1.02
-0.016,0.105,1.023
0.004,0.113,1.027
0.02,0.102,1.031
0.043,0.086,1.023
0.066,0.086,1.02
0.09,0.082,1.016
0.109,0.082,1.02
0.113,0.094,1.02
0.105,0.094,1.027
0.086,0.078,1.02
0.059,0.055,1.012
0.031,0.031,1.008
0,0.023,1.004
-0.027,0.027,1.008
-0.039,0.035,1.02
-0.039,0.039,1.023
-0.027,0.039,1.031
-0.012,0.035,1.035
0.008,0.035,1.039
0.035,0.035,1.039
0.055,0.035,1.043
0.078,0.031,1.047
0.094,0.023,1.047
0.105,0.008,1.039
0.121,-0.012,1.023
0.121,-0.023,1.016
0.121,-0.031,1.004
0.117,-0.031,1.004
0.117,-0.016,1.016
0.109,-0.008,1.027
0.102,-0.004,1.047
0.094,-0.008,1.063
0.09,-0.02,1.074
0.09,-0.02,1.094
0.09,-0.023,1.109
0.098,-0.027,1.125
0.105,-0.047,1.121
0.145,-0.09,1.113
0.176,-0.141,1.09
0.238,-0.199,1.055
0.328,-0.219,1.055
0.402,-0.176,1.121
0.441,-0.059,1.203
0.461,0.129,1.227
0.461,0.293,1.203
0.434,0.289,1.164
0.375,0.141,1.117
0.313,0.016,1.086
0.254,-0.008,1.07
0.211,0.051,1.066
0.195,0.109,1.07
0.199,0.125,1.082
0.215,0.109,1.09
0.23,0.098,1.086
0.23,0.113,1.082
0.223,0.133,1.078
0.215,0.125,1.063
0.195,0.098,1.047
0.184,0.078,1.031
0.176,0.086,1.012
0.168,0.102,0.996
0.16,0.105,0.984
0.152,0.102,0.973
0.145,0.102,0.973
0.129,0.105,0.969
0.109,0.121,0.969
0.098,0.133,0.961
0.098,0.141,0.965
0.102,0.141,0.965
0.117,0.133,0.957
0.137,0.117,0.953
0.164,0.102,0.945
0.191,0.098,0.938
0.203,0.102,0.926
0.211,0.109,0.926
0.207,0.125,0.938
0.195,0.145,0.949
0.191,0.16,0.957
0.195,0.16,0.973
0.207,0.145,0.98
0.23,0.121,0.996
0.242,0.094,1.016
0.262,0.07,1.043
0.277,0.051,1.07
0.285,0.047,1.098
0.289,0.035,1.117
0.262,0.023,1.109
0.254,-0.004,1.098
0.238,-0.035,1.078
0.23,-0.082,1.066
0.215,-0.164,1.051
0.188,-0.262,1.047
0.152,-0.313,1.09
0.102,-0.273,1.152
0.039,-0.113,1.219
-0.016,0.094,1.262
-0.039,0.203,1.25
-0.051,0.148,1.195
-0.035,0.016,1.117
-0.016,-0.086,1.039
0.012,-0.121,0.984
0.039,-0.102,0.969
0.059,-0.063,0.965
0.055,-0.039,0.973
0.035,-0.016,0.98
0,0.023,1
-0.027,0.074,1.004
-0.051,0.113,1.008
-0.051,0.125,1.004
-0.039,0.117,1
-0.008,0.117,1
0.016,0.129,0.992
0.035,0.148,0.988
0.055,0.16,0.98
0.059,0.145,0.984
0.066,0.125,0.98
0.07,0.113,0.98
0.07,0.109,0.984
0.074,0.109,0.996
0.07,0.105,1.004
0.063,0.098,1.016
0.059,0.094,1.027
0.047,0.086,1.035
0.035,0.09,1.043
0.039,0.09,1.055
0.055,0.082,1.055
0.086,0.066,1.055
0.113,0.055,1.047
0.141,0.039,1.035
0.164,0.031,1.023
0.172,0.031,1.02
0.184,0.031,1.02
0.184,0.031,1.023
0.184,0.035,1.035
0.172,0.031,1.051
0.152,0.016,1.063
0.121,0.004,1.066
0.113,-0.012,1.078
0.109,-0.023,1.078
0.125,-0.043,1.074
0.156,-0.059,1.07
0.18,-0.074,1.074
0.203,-0.086,1.082
0.238,-0.102,1.105
0.281,-0.137,1.121
0.32,-0.18,1.113
0.363,-0.219,1.102
0.383,-0.211,1.129
0.379,-0.129,1.176
0.371,0.004,1.219
0.379,0.148,1.227
0.383,0.195,1.211
0.359,0.145,1.176
0.32,0.066,1.133
0.281,0.023,1.094
0.258,0.027,1.074
0.246,0.082,1.074
0.23,0.129,1.074
0.223,0.148,1.074
0.219,0.137,1.074
0.215,0.137,1.078
0.211,0.16,1.09
0.191,0.176,1.098
0.168,0.18,1.102
0.156,0.152,1.094
0.152,0.121,1.082
0.152,0.109,1.063
0.145,0.109,1.043
0.133,0.109,1.023
0.113,0.098,1.012
0.086,0.082,0.992
0.07,0.063,0.98
0.055,0.055,0.973
0.047,0.051,0.969
0.047,0.055,0.969
0.059,0.063,0.961
0.063,0.07,0.957
0.078,0.078,0.957
0.094,0.086,0.953
0.117,0.094,0.93
0.141,0.094,0.918
0.168,0.09,0.906
0.191,0.07,0.898
0.211,0.047,0.891
0.23,0.02,0.883
0.242,0.008,0.863
0.23,0.004,0.852
0.227,0.004,0.855
0.223,0.008,0.867
0.227,0.016,0.887
0.254,0.008,0.914
0.293,0.008,0.949
0.344,0.012,0.984
0.391,0.004,1.023
0.41,0,1.063
0.41,-0.016,1.09
0.383,-0.027,1.113
0.344,-0.035,1.125
0.305,-0.082,1.133
0.277,-0.156,1.133
0.25,-0.246,1.117
0.219,-0.332,1.109
0.176,-0.387,1.109
0.113,-0.355,1.133
0.031,-0.219,1.172
-0.051,-0.016,1.215
-0.117,0.172,1.238
-0.148,0.281,1.234
-0.148,0.301,1.207
-0.125,0.262,1.148
-0.094,0.188,1.086
-0.07,0.121,1.035
-0.07,0.059,0.992
-0.078,0.035,0.973
-0.102,0.043,0.965
-0.133,0.074,0.965
-0.16,0.113,0.98
-0.16,0.133,0.996
-0.133,0.148,1
-0.078,0.152,1.012
-0.02,0.164,1.012
0.027,0.18,1.012
0.07,0.184,1.012
0.102,0.195,0.996
0.117,0.191,0.98
0.117,0.184,0.965
0.129,0.164,0.949
0.148,0.152,0.941
0.16,0.145,0.945
0.164,0.152,0.953
0.172,0.16,0.969
0.168,0.172,0.992
0.16,0.188,1.012
0.152,0.195,1.027
0.152,0.184,1.035
0.156,0.16,1.051
0.152,0.129,1.059
0.156,0.094,1.066
0.156,0.078,1.078
0.16,0.066,1.082
0.152,0.055,1.082
0.145,0.051,1.086
0.129,0.055,1.086
0.117,0.07,1.094
0.113,0.074,1.098
0.113,0.066,1.086
0.113,0.074,1.078
0.133,0.082,1.07
0.16,0.086,1.066
0.195,0.074,1.07
0.25,0.031,1.07
0.309,-0.063,1.039
0.387,-0.152,1.004
0.449,-0.172,1.051
0.469,-0.094,1.145
0.465,0.117,1.195
0.438,0.324,1.199
0.383,0.344,1.176
0.309,0.215,1.141
0.223,0.117,1.098
0.164,0.113,1.078
0.145,0.164,1.078
0.164,0.195,1.09
0.195,0.188,1.102
0.223,0.184,1.113
0.23,0.215,1.121
0.23,0.246,1.125
0.223,0.262,1.129
0.211,0.262,1.129
0.203,0.266,1.121
0.199,0.273,1.109
0.191,0.273,1.09
0.184,0.27,1.063
0.172,0.258,1.047
0.156,0.242,1.031
0.145,0.227,1.02
0.137,0.219,1
0.137,0.207,0.98
0.137,0.191,0.961
0.141,0.176,0.941
0.152,0.164,0.93
0.164,0.152,0.914
0.176,0.148,0.898
0.18,0.141,0.875
0.18,0.133,0.859
0.184,0.117,0.84
0.191,0.09,0.836
0.227,0.059,0.848
0.262,0.043,0.859
0.293,0.035,0.883
0.305,0.035,0.895
0.313,0.035,0.91
0.316,0.027,0.922
0.316,0.012,0.941
0.309,0.004,0.953
0.297,0,0.973
0.289,-0.004,0.973
0.277,-0.016,0.988
0.266,-0.027,1.004
0.254,-0.035,1.023
0.234,-0.043,1.039
0.215,-0.039,1.063
0.199,-0.023,1.082
0.172,-0.051,1.098
0.137,-0.109,1.09
0.098,-0.184,1.086
0.047,-0.223,1.094
-0.008,-0.18,1.125
-0.055,-0.035,1.176
-0.082,0.145,1.207
-0.082,0.238,1.203
-0.074,0.203,1.195
-0.051,0.098,1.172
-0.023,0.023,1.137
-0.023,0.023,1.098
-0.031,0.043,1.063
-0.043,0.051,1.043
-0.063,0.055,1.031
-0.07,0.063,1.02
-0.074,0.066,1.004
-0.078,0.066,0.98
-0.055,0.086,0.969
-0.016,0.102,0.969
0.027,0.129,0.969
0.086,0.16,0.977
0.129,0.199,0.98
0.16,0.23,0.988
0.176,0.246,0.996
0.172,0.246,1
0.16,0.238,0.992
0.137,0.219,0.992
0.113,0.199,0.988
0.094,0.18,0.984
0.078,0.164,0.98
0.066,0.164,0.988
0.063,0.164,1
0.055,0.18,1.008
0.07,0.18,1.02
0.086,0.172,1.016
0.113,0.152,1.012
0.137,0.129,1.023
0.148,0.117,1.027
0.152,0.113,1.035
0.148,0.125,1.047
0.141,0.133,1.059
0.129,0.129,1.066
0.125,0.117,1.074
0.121,0.098,1.07
0.121,0.074,1.059
0.129,0.063,1.035
0.156,0.063,1.008
0.207,0.055,1.02
0.297,0.02,1.023
0.441,-0.047,0.984
0.566,-0.121,1.004
0.625,-0.16,1.133
0.613,-0.066,1.219
0.543,0.191,1.234
0.461,0.352,1.219
0.387,0.238,1.199
0.293,0.055,1.172
0.234,-0.008,1.152
0.207,0.059,1.156
0.219,0.125,1.168
0.23,0.125,1.184
0.234,0.113,1.195
0.223,0.141,1.195
0.203,0.184,1.203
0.18,0.211,1.195
0.164,0.238,1.176
0.152,0.266,1.156
0.148,0.293,1.145
0.148,0.301,1.121
0.148,0.293,1.102
0.152,0.281,1.074
0.152,0.266,1.051
0.148,0.254,1.02
0.152,0.238,0.992
0.152,0.223,0.965
0.164,0.219,0.945
0.18,0.211,0.934
0.191,0.203,0.926
0.199,0.188,0.914
0.199,0.168,0.906
0.203,0.152,0.895
0.211,0.133,0.879
0.211,0.117,0.867
0.234,0.094,0.867
0.258,0.07,0.875
0.289,0.066,0.879
0.309,0.066,0.887
0.32,0.066,0.891
0.316,0.063,0.895
0.313,0.063,0.895
0.309,0.047,0.898
0.297,0.039,0.906
0.277,0.031,0.914
0.266,0.031,0.918
0.266,0.031,0.922
0.266,0.031,0.93
0.262,0.031,0.953
0.262,0.027,0.992
0.262,0.023,1.023
0.266,0.012,1.043
0.262,-0.016,1.059
0.254,-0.078,1.082
0.238,-0.191,1.094
0.199,-0.336,1.094
0.129,-0.441,1.109
0.043,-0.375,1.148
-0.023,-0.141,1.207
-0.063,0.102,1.246
-0.066,0.184,1.242
-0.059,0.113,1.191
-0.043,-0.02,1.121
-0.023,-0.113,1.055
-0.008,-0.133,1.023
0.012,-0.109,1.023
0.02,-0.078,1.039
0.012,-0.039,1.055
-0.012,0.016,1.059
-0.039,0.059,1.051
-0.043,0.09,1.039
-0.039,0.105,1.02
-0.016,0.105,1
0.023,0.086,0.984
0.066,0.082,0.98
0.105,0.09,0.977
0.137,0.125,0.977
0.16,0.16,0.973
0.16,0.176,0.965
0.148,0.168,0.965
0.125,0.145,0.965
0.109,0.129,0.965
0.094,0.113,0.965
0.086,0.105,0.973
0.078,0.102,0.98
0.094,0.09,0.996
0.105,0.082,1.004
0.113,0.074,1.016
0.125,0.055,1.031
0.137,0.043,1.035
0.145,0.023,1.035
0.16,0.012,1.035
0.172,0,1.039
0.18,0,1.051
0.184,0,1.055
0.184,-0.004,1.07
0.18,-0.004,1.082
0.172,0,1.094
0.164,0,1.102
0.152,-0.012,1.121
0.148,-0.035,1.133
0.164,-0.047,1.137
0.191,-0.047,1.121
0.219,-0.047,1.109
0.27,-0.047,1.102
0.34,-0.09,1.082
0.43,-0.141,1.059
0.512,-0.168,1.074
0.535,-0.148,1.117
0.516,-0.078,1.156
0.48,0.055,1.168
0.43,0.125,1.164
0.383,0.063,1.152
0.34,-0.02,1.148
0.309,-0.059,1.16
0.297,-0.043,1.172
0.289,0.016,1.184
0.289,0.055,1.184
0.289,0.059,1.184
0.289,0.047,1.172
0.273,0.043,1.156
0.25,0.055,1.141
0.227,0.063,1.117
0.195,0.051,1.094
0.176,0.035,1.074
0.168,0.047,1.051
0.16,0.063,1.027
0.152,0.078,1.004
0.137,0.074,0.977
0.125,0.059,0.957
0.109,0.043,0.934
0.09,0.027,0.91
0.082,0.012,0.898
0.074,-0.008,0.871
0.059,-0.016,0.852
0.07,-0.031,0.844
0.086,-0.047,0.824
0.102,-0.07,0.82
0.133,-0.102,0.82
0.172,-0.125,0.836
0.211,-0.137,0.852
0.25,-0.141,0.883
0.285,-0.141,0.902
0.305,-0.137,0.918
0.313,-0.141,0.926
0.328,-0.148,0.93
0.328,-0.172,0.93
0.328,-0.199,0.93
0.32,-0.227,0.926
0.32,-0.25,0.926
0.328,-0.25,0.938
0.336,-0.242,0.961
0.348,-0.227,0.969
0.352,-0.215,0.988
0.348,-0.199,0.996
0.336,-0.195,0.992
0.324,-0.188,0.988
0.313,-0.195,1
0.293,-0.227,1.012
0.262,-0.281,1.023
0.23,-0.344,1.047
0.199,-0.371,1.094
0.16,-0.359,1.137
0.09,-0.297,1.168
0.031,-0.188,1.188
-0.008,-0.086,1.184
-0.023,-0.07,1.16
-0.023,-0.105,1.129
-0.016,-0.129,1.082
-0.016,-0.137,1.07
-0.004,-0.133,1.082
0.004,-0.137,1.102
-0.004,-0.141,1.105
-0.008,-0.129,1.105
-0.023,-0.094,1.094
-0.027,-0.066,1.07
0,-0.051,1.051
0.039,-0.051,1.039
0.09,-0.051,1.035
0.133,-0.043,1.039
0.156,-0.027,1.039
0.156,-0.004,1.039
0.141,-0.004,1.035
0.125,0,1.031
0.094,-0.012,1.02
0.074,-0.027,1.012
0.059,-0.039,0.988
0.047,-0.055,0.973
0.043,-0.074,0.961
0.059,-0.09,0.961
0.082,-0.098,0.961
0.105,-0.102,0.957
0.133,-0.113,0.949
0.156,-0.129,0.945
0.18,-0.148,0.938
0.199,-0.164,0.934
0.207,-0.176,0.93
0.207,-0.18,0.926
0.203,-0.18,0.926
0.191,-0.184,0.934
0.18,-0.191,0.941
0.176,-0.203,0.965
0.172,-0.219,0.988
0.168,-0.219,1.012
0.164,-0.223,1.027
0.156,-0.207,1.031
0.16,-0.195,1.023
0.156,-0.184,1.012
0.156,-0.156,1.008
0.164,-0.141,1.012
0.188,-0.164,1.027
0.223,-0.246,1.027
0.289,-0.344,1.02
0.387,-0.41,1.055
0.434,-0.375,1.152
0.438,-0.258,1.266
0.445,-0.117,1.313
0.43,-0.035,1.305
0.371,-0.063,1.266
0.305,-0.152,1.234
0.25,-0.199,1.203
0.219,-0.184,1.176
0.211,-0.121,1.168
0.215,-0.078,1.18
0.215,-0.059,1.191
0.211,-0.047,1.199
0.195,-0.02,1.195
0.184,0.016,1.191
0.168,0.047,1.184
0.16,0.066,1.172
0.16,0.074,1.152
0.152,0.066,1.125
0.148,0.059,1.09
0.145,0.043,1.055
0.129,0.023,1.031
0.129,0.008,1.012
0.113,-0.008,0.988
0.086,-0.004,0.957
0.074,0,0.941
0.063,-0.008,0.922
0.063,-0.012,0.91
0.078,-0.023,0.902
0.102,-0.043,0.887
0.125,-0.047,0.871
0.148,-0.047,0.852
0.168,-0.051,0.824
0.184,-0.055,0.797
0.195,-0.066,0.773
0.203,-0.082,0.762
0.211,-0.094,0.773
0.223,-0.102,0.801
0.238,-0.129,0.832
0.266,-0.16,0.867
0.289,-0.184,0.898
0.309,-0.207,0.922
0.316,-0.234,0.953
0.313,-0.242,0.98
0.293,-0.25,0.996
0.273,-0.27,1
0.25,-0.297,1
0.23,-0.328,1.016
0.215,-0.367,1.043
0.199,-0.398,1.078
0.164,-0.418,1.125
0.102,-0.395,1.188
0.047,-0.309,1.234
0.012,-0.203,1.273
0,-0.164,1.277
0,-0.207,1.242
0.008,-0.289,1.191
0.004,-0.313,1.145
-0.004,-0.258,1.121
0.004,-0.168,1.117
0.016,-0.102,1.113
0.039,-0.063,1.098
0.051,-0.039,1.074
0.055,-0.008,1.051
0.055,0.012,1.016
0.051,0.008,0.992
0.055,0.004,0.973
0.07,0.008,0.961
0.082,0.02,0.949
0.105,0.039,0.945
0.129,0.051,0.957
0.141,0.055,0.957
0.156,0.039,0.973
0.148,0.035,0.984
0.125,0.035,0.988
0.082,0.035,0.988
0.047,0.031,0.996
0.023,0.016,1
0.012,-0.012,1.004
0.016,-0.043,1.02
0.031,-0.063,1.031
0.051,-0.082,1.039
0.078,-0.102,1.051
0.105,-0.113,1.047
0.125,-0.121,1.039
0.145,-0.117,1.027
0.152,-0.117,1.02
0.168,-0.105,1.016
0.18,-0.078,1.008
0.195,-0.066,1.004
0.207,-0.066,1.004
0.211,-0.07,1.004
0.199,-0.094,1.012
0.18,-0.117,1.023
0.156,-0.145,1.043
0.156,-0.172,1.059
0.164,-0.207,1.059
0.191,-0.254,1.051
0.223,-0.305,1.043
0.293,-0.375,1.012
0.395,-0.426,1
0.48,-0.418,1.039
0.504,-0.328,1.133
0.488,-0.16,1.215
0.453,0,1.238
0.43,0.027,1.223
0.371,-0.074,1.176
0.297,-0.145,1.141
0.238,-0.121,1.129
0.223,-0.055,1.141
0.246,0.004,1.156
0.293,0.031,1.168
0.316,0.055,1.164
0.316,0.066,1.16
0.301,0.086,1.152
0.277,0.121,1.148
0.258,0.133,1.141
0.234,0.133,1.137
0.211,0.117,1.121
0.188,0.117,1.098
0.164,0.129,1.07
0.137,0.121,1.043
0.117,0.094,1.016
0.098,0.066,0.988
0.078,0.051,0.965
0.063,0.047,0.953
0.059,0.047,0.957
0.055,0.039,0.957
0.063,0.027,0.949
0.082,0.008,0.934
0.105,0,0.906
0.125,-0.016,0.879
0.129,-0.027,0.848
0.125,-0.039,0.824
0.137,-0.059,0.805
0.168,-0.082,0.816
0.195,-0.098,0.836
0.23,-0.102,0.875
0.27,-0.078,0.91
0.297,-0.047,0.938
0.309,-0.031,0.957
0.313,-0.035,0.973
0.309,-0.051,0.988
0.297,-0.082,0.996
0.285,-0.098,1
0.266,-0.113,1
0.254,-0.129,0.996
0.246,-0.148,0.992
0.25,-0.164,0.992
0.246,-0.16,0.98
0.25,-0.164,0.98
0.246,-0.211,0.973
0.219,-0.305,0.953
0.184,-0.391,0.977
0.152,-0.406,1.066
0.086,-0.336,1.184
0.023,-0.156,1.293
-0.031,0.027,1.371
-0.078,0.117,1.371
-0.113,0.051,1.309
-0.113,-0.125,1.227
-0.102,-0.281,1.125
-0.086,-0.367,1.07
-0.066,-0.375,1.051
-0.051,-0.324,1.059
-0.047,-0.242,1.082
-0.055,-0.148,1.105
-0.055,-0.059,1.125
-0.031,0.031,1.121
0.012,0.078,1.109
0.055,0.09,1.086
0.086,0.094,1.047
0.113,0.086,1.016
0.125,0.098,0.984
0.129,0.094,0.957
0.121,0.074,0.938
0.098,0.047,0.914
0.074,0.039,0.902
0.059,0.043,0.902
0.059,0.055,0.918
0.066,0.063,0.938
0.086,0.059,0.957
0.105,0.047,0.984
0.117,0.055,1.012
0.129,0.043,1.031
0.125,0.016,1.047
0.121,-0.02,1.043
0.125,-0.059,1.039
0.137,-0.105,1.023
0.16,-0.145,1.008
0.184,-0.184,1
0.207,-0.211,0.988
0.215,-0.223,0.98
0.219,-0.223,0.984
0.207,-0.223,1
0.184,-0.223,1.023
0.152,-0.234,1.051
0.121,-0.25,1.078
0.105,-0.25,1.094
0.098,-0.242,1.109
0.113,-0.227,1.117
0.141,-0.207,1.113
0.184,-0.191,1.09
0.246,-0.184,1.055
0.301,-0.184,0.996
0.34,-0.191,0.926
0.367,-0.207,0.859
0.406,-0.215,0.824
0.441,-0.188,0.898
0.453,-0.137,1.055
0.441,-0.004,1.203
0.422,0.211,1.297
0.387,0.363,1.336
0.324,0.328,1.316
0.242,0.18,1.27
0.168,0.035,1.219
0.137,-0.047,1.184
0.148,-0.082,1.176
0.191,-0.086,1.176
0.223,-0.059,1.188
0.227,-0.008,1.215
0.199,0.066,1.234
0.191,0.133,1.234
0.164,0.184,1.211
0.117,0.215,1.184
0.082,0.223,1.152
0.047,0.207,1.117
0.027,0.184,1.086
0.004,0.156,1.047
-0.008,0.141,1.016
0,0.125,0.984
0.008,0.113,0.965
0.027,0.109,0.945
0.059,0.102,0.922
0.09,0.086,0.906
0.121,0.07,0.898
0.145,0.059,0.887
0.164,0.047,0.871
0.184,0.039,0.859
0.188,0.039,0.855
0.191,0.035,0.84
0.203,0.02,0.832
0.215,0,0.836
0.223,-0.008,0.836
0.234,-0.008,0.828
0.234,-0.008,0.813
0.242,-0.012,0.809
0.246,-0.02,0.801
0.246,-0.016,0.805
0.25,-0.027,0.816
0.262,-0.047,0.832
0.27,-0.07,0.852
0.273,-0.082,0.875
0.289,-0.09,0.91
0.305,-0.086,0.961
0.32,-0.09,1.008
0.324,-0.094,1.039
0.32,-0.117,1.055
0.309,-0.156,1.059
0.301,-0.227,1.078
0.266,-0.359,1.07
0.195,-0.508,1.082
0.09,-0.523,1.16
0.004,-0.277,1.293
-0.039,0.063,1.387
-0.047,0.227,1.395
-0.043,0.145,1.336
-0.023,-0.082,1.238
0.004,-0.246,1.133
0.004,-0.285,1.086
-0.02,-0.23,1.078
-0.066,-0.156,1.082
-0.09,-0.07,1.094
-0.109,0.043,1.094
-0.117,0.129,1.086
-0.098,0.18,1.074
-0.051,0.199,1.063
0.023,0.211,1.051
0.094,0.215,1.027
0.141,0.23,1.004
0.172,0.254,0.984
0.184,0.273,0.965
0.18,0.297,0.953
0.18,0.293,0.953
0.172,0.273,0.957
0.16,0.262,0.961
0.148,0.25,0.965
0.129,0.238,0.965
0.109,0.223,0.965
0.113,0.211,0.977
0.129,0.223,0.988
0.152,0.227,1.004
0.172,0.219,1.016
0.164,0.195,1.02
0.156,0.156,1.016
0.152,0.133,1.016
0.148,0.125,1.02
0.145,0.133,1.031
0.148,0.141,1.047
0.148,0.141,1.063
0.156,0.125,1.066
0.164,0.109,1.066
0.168,0.086,1.07
0.188,0.059,1.078
0.242,0.039,1.098
0.316,0.004,1.098
0.402,-0.047,1.094
0.477,-0.086,1.109
0.523,-0.066,1.129
0.516,0.07,1.152
0.457,0.207,1.172
0.398,0.191,1.168
0.352,0.082,1.141
0.313,0.035,1.121
0.27,0.082,1.113
0.242,0.16,1.129
0.227,0.211,1.133
0.211,0.223,1.133
0.188,0.227,1.125
0.164,0.242,1.113
0.145,0.25,1.102
0.121,0.27,1.09
0.121,0.262,1.082
0.117,0.254,1.066
0.113,0.254,1.051
0.113,0.273,1.039
0.117,0.293,1.031
0.125,0.293,1.016
0.133,0.285,1.008
0.141,0.277,1.012
0.16,0.277,1.012
0.172,0.277,1.012
0.172,0.281,1.008
0.168,0.27,0.988
0.16,0.254,0.977
0.168,0.234,0.969
0.176,0.211,0.969
0.195,0.195,0.969
0.211,0.184,0.969
0.223,0.176,0.961
0.234,0.176,0.957
0.23,0.176,0.941
0.23,0.168,0.934
0.223,0.168,0.922
0.223,0.168,0.91
0.219,0.172,0.902
0.234,0.176,0.898
0.242,0.176,0.895
0.258,0.168,0.887
0.27,0.156,0.902
0.281,0.148,0.914
0.277,0.129,0.941
0.262,0.105,0.969
0.246,0.086,0.992
0.238,0.074,1.02
0.234,0.059,1.043
0.227,0.047,1.063
0.223,0.016,1.086
0.199,-0.059,1.098
0.164,-0.164,1.098
0.125,-0.258,1.098
0.086,-0.289,1.098
0.055,-0.207,1.129
0.02,-0.066,1.16
-0.004,0.043,1.176
-0.023,0.066,1.148
-0.043,0.016,1.102
-0.059,-0.031,1.059
-0.082,-0.035,1.02
-0.102,-0.023,0.984
-0.125,0,0.973
-0.145,0.027,0.969
-0.133,0.047,0.988
-0.129,0.074,0.988
-0.117,0.113,0.992
-0.098,0.141,1
-0.066,0.164,0.996
-0.023,0.18,0.984
0.016,0.184,0.973
0.066,0.199,0.988
0.109,0.227,1
0.117,0.258,1.004
0.105,0.281,1
0.078,0.281,1.004
0.059,0.266,1
0.043,0.234,1.004
0.035,0.219,1.004
0.043,0.219,1.008
0.059,0.215,1.012
0.086,0.227,1.02
0.113,0.227,1.027
0.148,0.234,1.035
0.172,0.242,1.039
0.18,0.234,1.039
0.176,0.227,1.055
0.168,0.207,1.066
0.156,0.195,1.074
0.148,0.18,1.086
0.137,0.168,1.098
0.121,0.168,1.105
0.109,0.156,1.105
0.117,0.145,1.105
0.148,0.141,1.098
0.203,0.141,1.09
0.258,0.145,1.078
0.305,0.141,1.059
0.328,0.109,1.023
0.355,0.063,0.98
0.387,0.012,0.973
0.406,0,1.039
0.434,0.086,1.125
0.445,0.25,1.172
0.41,0.34,1.176
0.324,0.211,1.16
0.227,0.055,1.133
0.152,0.055,1.121
0.113,0.133,1.125
0.098,0.195,1.117
0.09,0.188,1.121
0.086,0.164,1.109
0.074,0.176,1.105
0.051,0.203,1.09
0.051,0.227,1.086
0.055,0.238,1.07
0.066,0.238,1.051
0.078,0.234,1.039
0.082,0.262,1.027
0.078,0.281,1.02
0.082,0.293,1.016
0.086,0.293,1.016
0.094,0.289,1.012
0.105,0.289,1.008
0.102,0.285,1.008
0.105,0.281,1.004
0.121,0.281,1
0.133,0.27,0.992
0.148,0.258,0.996
0.172,0.25,1
0.195,0.238,1
0.219,0.227,1
0.242,0.215,1
0.258,0.207,0.996
0.27,0.199,1
0.273,0.195,1.004
0.27,0.184,1.004
0.258,0.184,1
0.25,0.191,1.004
0.242,0.199,0.996
0.238,0.191,1
0.242,0.168,1
0.258,0.137,1
0.27,0.117,1.012
0.262,0.105,1.02
0.254,0.086,1.02
0.25,0.055,1.02
0.238,0.016,1.023
